@relation output_auxiliar_tweet

@attribute topic {microsoft,google,apple,twitter}
@attribute class {positive,negative,neutral,irrelevant}
@attribute TweetId numeric
@attribute TweetDate string
@attribute TweetText string

@data
microsoft,neutral,1.26726199123771392E17,'Wed Oct 19 18:27:34 +0000 2011','Agree ! RT @MuraineR  #Microsoft launching the OmniTouch  how funny I though that was an @ALUEnterprise soluti… (cont) http   t.co xyWfXsDL'
microsoft,neutral,1.26604152536178688E17,'Wed Oct 19 10:22:36 +0000 2011','#Microsoft idea  Search the Internet like a celebrity (Todd Bishop GeekWire) http   t.co WhROX8KA'
apple,negative,1.2606321584203776E17,'Mon Oct 17 22:33:07 +0000 2011','Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh'
google,negative,1.26499555742203904E17,'Wed Oct 19 03:26:58 +0000 2011','just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It\'s only on #Verizon. #FAIL'
twitter,neutral,1.26877128204627968E17,'Thu Oct 20 04:27:19 +0000 2011','Ppl emphasize to make thyself look greater then they are! #twitter!'
microsoft,neutral,1.26579166589108224E17,'Wed Oct 19 08:43:19 +0000 2011','Vincent Mugambi #Microsoft takes us through #WP app'
twitter,irrelevant,1.26864847399944192E17,'Thu Oct 20 03:38:31 +0000 2011','Hoy no abri mi #twitter en todo el santo dia 5 '
google,positive,1.26491707247300608E17,'Wed Oct 19 02:55:47 +0000 2011','really digging the #UI of of   #Quick #Response   from #Google android great for politely declining calls lol'
microsoft,neutral,1.26704323542523904E17,'Wed Oct 19 17:00:39 +0000 2011','@MSPartners can join  BizSpark http   t.co YTyl8Wm0  or WebsiteSpark http   t.co 10AzXP9q! #Microsoft #MPN'
microsoft,positive,1.26674853230149632E17,'Wed Oct 19 15:03:33 +0000 2011','“@sinanaral  Check out the new #Microsoft #faculty fellows here  http   t.co 2oeNsVG8 poised to change the world!�? Go @jure !'
microsoft,neutral,1.26761880801910784E17,'Wed Oct 19 20:49:22 +0000 2011','@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft'
twitter,neutral,1.26868888074989568E17,'Thu Oct 20 03:54:34 +0000 2011','#twitter off'
microsoft,negative,1.26680630087008256E17,'Wed Oct 19 15:26:30 +0000 2011','I\'m on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail'
microsoft,neutral,1.26674948671545344E17,'Wed Oct 19 15:03:55 +0000 2011','  You don\'t have to be a computer scientist to use a Windows Phone    said #Microsoft \'s #SteveBallmer    but you do to use an Android phone.  '
microsoft,irrelevant,1.26759818718482432E17,'Wed Oct 19 20:41:10 +0000 2011','#Microsoft adquiere #Skype por un monto $8500 millones - http   t.co jZr2WTCE'
google,irrelevant,1.26508947980029952E17,'Wed Oct 19 04:04:18 +0000 2011','Für alle Agenturen  die #Google #AdWords für ihre Kunden betreuen ... #Google #Engage - die Agenturen-Plattform  http   t.co 7RGu5aSl'
apple,positive,1.26116898051076096E17,'Tue Oct 18 02:06:26 +0000 2011','#Siri now knows who my dad  mom  brother and girlfriend is.  Thanks @apple'
twitter,irrelevant,1.26876390388793344E17,'Thu Oct 20 04:24:23 +0000 2011','#nomames esta bien frio el #twitter  casi NAIDE twittea xD.'
google,neutral,1.26515215255871488E17,'Wed Oct 19 04:29:12 +0000 2011','#google #galaxy #nexus intro video #samsung #ICS #android #4 http   t.co tOGMpP8I'
twitter,irrelevant,1.26879046071103488E17,'Thu Oct 20 04:34:56 +0000 2011','jajajaja mi mama se metio en mi #twitter y en mi #facebook y escribio jajajaj te amo mami sos la mejor!!'
apple,positive,1.25537993942515712E17,'Sun Oct 16 11:46:04 +0000 2011','@RickySinghPT got a new backside for my eye phone! V impressed with @apple'
twitter,irrelevant,1.268767282064384E17,'Thu Oct 20 04:25:43 +0000 2011','Доброе утро #twitter'
twitter,irrelevant,1.26866027316383744E17,'Thu Oct 20 03:43:12 +0000 2011','Eres mil Veces mejor #Twitter  D'
twitter,irrelevant,1.26866058337460224E17,'Thu Oct 20 03:43:20 +0000 2011','#Facebook esta asustado porque #twitter viene arrasando...'
google,irrelevant,1.26492487111028736E17,'Wed Oct 19 02:58:53 +0000 2011','#ThingsWeAllHate people who think they know it all! hello...your name isn\'t #Google'
twitter,neutral,1.26864657817407488E17,'Thu Oct 20 03:37:46 +0000 2011','I just installed the new Twidroyd for #Twitter on my #Android Phone - It\'s #Free  give it a try. http   t.co aik96UXm'
google,neutral,1.26528318542589952E17,'Wed Oct 19 05:21:16 +0000 2011','RT @LocalJoost  #ICS   putting people at the heart  ? You have GOT to be joking #Google. Now even copying slogans? Ah I get it  THOSE are  ...'
google,neutral,1.26496395132796928E17,'Wed Oct 19 03:14:25 +0000 2011','#SEO Tip Examine #Google #Analytics reports frequently.Check the conversion and bounce rate+analyze traffic sources'
apple,neutral,1.25980676653723648E17,'Mon Oct 17 17:05:08 +0000 2011','@pkedrosky @apple I am just waiting for my conf email from iCloud.'
google,irrelevant,1.26487831572004864E17,'Wed Oct 19 02:40:23 +0000 2011','RT @twandroid  Nouvelle police (font) pour android   Roboto #google #nexusprime http   t.co NvBPe6fm'
twitter,neutral,1.2685962367115264E17,'Thu Oct 20 03:17:45 +0000 2011','AbOut TO BAMMER On #Twitter'
microsoft,irrelevant,1.26673257175855104E17,'Wed Oct 19 14:57:12 +0000 2011','Ooh for fuck\'s sake!! RT @gernijkamp Ah  Steve Ballmer..! Altijd goed voor een fijn lachmomentje  htl.li 72ad7 #microsoft #iphone'
microsoft,irrelevant,1.26768380945502208E17,'Wed Oct 19 21:15:11 +0000 2011','#TaskCentre XML Webservice Tool LinkedIn discussion. http   t.co 3GWw2CXU #SAPB1 #SalesLogix #Microsoft'
microsoft,neutral,1.266994067654656E17,'Wed Oct 19 16:41:07 +0000 2011','Check out this great Blog w  Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http   t.co jw1UbODI @YSI'
google,negative,1.26497333209858048E17,'Wed Oct 19 03:18:09 +0000 2011','#Google  I\'ve blocked your global IP network from all my sites. J K.  Stop being evil.'
microsoft,neutral,1.26657343965507584E17,'Wed Oct 19 13:53:59 +0000 2011','Book Published! #Microsoft #SharePoint 2010 Power User Cookbook  http   t.co A8ZqMpYP @spmentor http   t.co v0mO0VkQ'
google,neutral,1.26492839998783488E17,'Wed Oct 19 03:00:17 +0000 2011','What? No   one more thing!   ? #Samsung #Google #Nexus'
apple,neutral,1.25664891691474944E17,'Sun Oct 16 20:10:19 +0000 2011','Waiting at end of 20 person line after checking in on time for my   genius bar   appt. @apple store...I do not find this system   genius   #FAIL'
microsoft,neutral,1.26713356739547136E17,'Wed Oct 19 17:36:33 +0000 2011','@hersheytech @kofax @collabware @avepoint @nintex engaged w  gt 40 customers #SharePoint ECM Summit at the #Microsoft Tech Center Irvine'
microsoft,negative,1.26730265551843328E17,'Wed Oct 19 18:43:44 +0000 2011','#Skype is underwhelming  I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http   t.co Xli2bR42'
apple,negative,1.25394663573172224E17,'Sun Oct 16 02:16:32 +0000 2011','Asked #Siri   Where\'s Baby Lisa?   and was told   sorry  I\'m having trouble connecting to the network right now.   @apple server fail. #ios5'
apple,neutral,1.26003567315255296E17,'Mon Oct 17 18:36:06 +0000 2011','Flowers   Apples shower the Santa Monica @Apple store in honor of #SteveJobs http   t.co xGf60gMs'
apple,neutral,1.25927174514540544E17,'Mon Oct 17 13:32:32 +0000 2011','Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http   t.co OSeqhT7W via @cbillich'
apple,neutral,1.25935314878476288E17,'Mon Oct 17 14:04:53 +0000 2011','@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!'
microsoft,negative,1.26642328466243584E17,'Wed Oct 19 12:54:18 +0000 2011','#microsoft still didn\'t managed access to #metro apps on   older   netbooks. #win8 #resolution'
twitter,neutral,1.2686930288746496E17,'Thu Oct 20 03:56:13 +0000 2011','#Twitter off! See ya  D @justinbieber Love u and have #SweetDreams. ♥'
apple,neutral,1.25980918220464128E17,'Mon Oct 17 17:06:06 +0000 2011','RT @TechHamlet  Thank You Steve   A Song Created for Steve Jobs http   t.co 2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple'
microsoft,irrelevant,1.26769617057234944E17,'Wed Oct 19 21:20:06 +0000 2011','#Tecnologias   #Microsoft lanza sitio oficial de #Skype http   t.co 3WNfMQNw'
twitter,neutral,1.26864271501041664E17,'Thu Oct 20 03:36:14 +0000 2011','Tweet tweet #twitter'
microsoft,neutral,1.26581659612094464E17,'Wed Oct 19 08:53:14 +0000 2011','#Teamfollowback #Microsoft investigating Windows Phone Mango Zune freezing problems'
google,irrelevant,1.26525853738860544E17,'Wed Oct 19 05:11:28 +0000 2011','#google - @pc_insecurities-  another rise in my website results part 6 http   t.co OESQu4Q5 #salisbury'
twitter,neutral,1.26874503455318016E17,'Thu Oct 20 04:16:53 +0000 2011','RT @iGainFollows  Put your twitter on autopilot and let it gain followers for you!! http   t.co hze1TqAl #TeamFollowBack #Twitter #autop ...'
google,negative,1.26520337289580544E17,'Wed Oct 19 04:49:33 +0000 2011','is mulling #google+ but hmmm  just aint shore bout nuther social media profile.'
microsoft,positive,1.26658937155108864E17,'Wed Oct 19 14:00:18 +0000 2011','#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http   t.co xtZMPSMT #enterprise'
apple,irrelevant,1.25862601677737984E17,'Mon Oct 17 09:15:57 +0000 2011','講習中@apple shop GINZA'
twitter,negative,1.26882761733705728E17,'Thu Oct 20 04:49:42 +0000 2011','RT @FuckingShinez  #Twitter = #Dead   this is why im never on it now  '
microsoft,negative,1.2657018007048192E17,'Wed Oct 19 08:07:37 +0000 2011','♻ @mariospr  Stand up for your freedom to install free software. Please sign up! http   t.co YOOTfKTM #gnu #against #microsoft'
microsoft,neutral,1.26713203240607744E17,'Wed Oct 19 17:35:56 +0000 2011','RT @DaveBakerD2L  RT @goVHS  #Microsoft has just released a case study featuring @goVHS and @Desire2Learn. http   t.co iG4Qm3Sn #goVHS #D2L'
microsoft,neutral,1.26786825913245696E17,'Wed Oct 19 22:28:29 +0000 2011','#Microsoft Works Suite 2003 Review http   t.co Yie1rSSz #windowsxphomesoftware #officesuites #family'
microsoft,neutral,1.26583805229285376E17,'Wed Oct 19 09:01:45 +0000 2011','RT @Pocketlint  Ballmer on Nokia  Really looking forward to bunch of new devices next week http   t.co xjUwssZs #wp7 #nokia #Microsoft'
google,neutral,1.26519469500669952E17,'Wed Oct 19 04:46:06 +0000 2011','Samsung Galaxy Nexus   Android 4.0 Quick Specs - http   t.co s1QfUznv #galaxynexus #android #ics #samsung #google'
microsoft,neutral,1.26651401010028544E17,'Wed Oct 19 13:30:21 +0000 2011','#Microsoft #Cloud Oracle  Windows Garner Different Views over Multitenant Cloud ...  Microsoft\'s cloud appr... http   t.co lVzJNRPs #TCN'
google,positive,1.26504452680187904E17,'Wed Oct 19 03:46:26 +0000 2011','Check this video out -- Introducing Galaxy Nexus. Simple  beautiful  beyond smart http   t.co fiTI6ZIA �?�?� @youtube #android #nexus #google'
twitter,irrelevant,1.26872881417293824E17,'Thu Oct 20 04:10:26 +0000 2011','Si eso pasa cierro mi cuenta de #twitter! D\' '
twitter,neutral,1.26871143431938048E17,'Thu Oct 20 04:03:32 +0000 2011','U put w eva comes to mind on #twitter but let me try n do it ima be a rat or something smh the nerve of dese #NIGGAS!!!!\''
apple,neutral,1.26417484017451008E17,'Tue Oct 18 22:00:51 +0000 2011','@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site'
microsoft,negative,1.26618374972248064E17,'Wed Oct 19 11:19:07 +0000 2011','How #Apple eclipsed #Microsoft http   t.co dL9CRCZy'
microsoft,neutral,1.26808393892634624E17,'Wed Oct 19 23:54:11 +0000 2011','#EEDAR report  half of HD console owners buying #DLC http   t.co 5tO4bS31 #business #microsoft #pc #playstation'
apple,neutral,1.26211975595311104E17,'Tue Oct 18 08:24:14 +0000 2011','iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http   t.co PvKqad33'
twitter,neutral,1.26868233084080128E17,'Thu Oct 20 03:51:58 +0000 2011','@RashadHurst Pls let us know if you need help w  music marketing promo. We got #Twitter   #Youtube on lock. http   t.co fcPBcqLo'
apple,neutral,1.26148184358653952E17,'Tue Oct 18 04:10:45 +0000 2011','Hey @Apple  could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too.'
twitter,neutral,1.26859432511537152E17,'Thu Oct 20 03:17:00 +0000 2011','Meu twitter tá ficando velho já  My #twitter age is 285 days 8 hours 52 minutes 40 seconds'
google,neutral,1.26497160345829376E17,'Wed Oct 19 03:17:27 +0000 2011','Also  I maybe missing something here. But I thought #Google bought #Motorola Mobile? So  what\'s with all the #Samsung Love??'
twitter,neutral,1.26871758757306368E17,'Thu Oct 20 04:05:59 +0000 2011','#twitter OFF lt 3'
google,positive,1.2650241532219392E17,'Wed Oct 19 03:38:20 +0000 2011','Interesting bookcase..RT @VentureBeat  #Google releases an Infinite Digital Bookcase http   t.co urxJixCe by @MeghanKel'
microsoft,neutral,1.26705187942449152E17,'Wed Oct 19 17:04:05 +0000 2011','first steps to holographic user interfaces? http   t.co XkavtOm9 #microsoft #research'
microsoft,neutral,1.26534195777519616E17,'Wed Oct 19 05:44:37 +0000 2011','RT @WesleyBackelant  Marketeer of the Year @ http   t.co O07MOLI4 Please support @davidmerzel #microsoft'
microsoft,positive,1.26749591956762624E17,'Wed Oct 19 20:00:32 +0000 2011','RT @bmann Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local'
twitter,irrelevant,1.2686902196975616E17,'Thu Oct 20 03:55:06 +0000 2011','@matudelatower Se dieron cuenta que si ponen la T de #Twitter dada vuelta queda la F de #Facebook?     PLOP PLOP PLOP'
apple,neutral,1.26113944891949056E17,'Tue Oct 18 01:54:42 +0000 2011','@dyanna299 you mean like Muhaimin @apple.com?'
google,positive,1.26487090723700736E17,'Wed Oct 19 02:37:27 +0000 2011','As an iPhone user  I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. http   t.co Z9IDoNi7 #Google'
google,negative,1.2651569718140928E17,'Wed Oct 19 04:31:07 +0000 2011','Lecture Notes in Financial Economics pdf ebook   http   t.co 7gJQvEwN #google'
google,irrelevant,1.2653025168472064E17,'Wed Oct 19 05:28:57 +0000 2011','Samsung и Google пред�?тавили новый �?мартфон Galaxy Nexus http   t.co ou1aoGK6 #google #nexus #android'
microsoft,irrelevant,1.26736619742035968E17,'Wed Oct 19 19:08:59 +0000 2011','RT @ZiOu333  Et Sony se fait encore pirater !! C\'est la fête du slip chez eux. Faudrai peut-être acheter un pare-feu ?! #Sony Vive #Micr ...'
apple,neutral,1.25998732046123008E17,'Mon Oct 17 18:16:53 +0000 2011','@audrievv @apple You can still use  #MobileMe webhosting (with or without #iWeb) after converting to #iCloud.'
microsoft,positive,1.26748156003221504E17,'Wed Oct 19 19:54:49 +0000 2011','Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores  Microsoft\'s retail stores ar... http   t.co r2RndN6Y'
apple,positive,1.25455260801179648E17,'Sun Oct 16 06:17:19 +0000 2011','I absolutely love my iPhone 4S. Thank you  Steve and @apple.'
microsoft,neutral,1.26522766261366784E17,'Wed Oct 19 04:59:12 +0000 2011','#Patent Wars  #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http   t.co PjxURwrp'
apple,negative,1.26141077131497472E17,'Tue Oct 18 03:42:31 +0000 2011','9\% now on my second full charge of the day. Pissed @Apple'
apple,irrelevant,1.26149195957673984E17,'Tue Oct 18 04:14:46 +0000 2011','@Karofsky @Apple  how\'s that pear coming? oops i mmeant apple!'
google,positive,1.26519123772588032E17,'Wed Oct 19 04:44:44 +0000 2011','I agree with @wellis68 that the   Hangouts   on #Google+ are friggin\' awesome!�?'
twitter,positive,1.268721754907648E17,'Thu Oct 20 04:07:38 +0000 2011','#Twitter  lt 33333'
microsoft,irrelevant,1.26622165595459584E17,'Wed Oct 19 11:34:11 +0000 2011','Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn  P #AUGNL'
google,irrelevant,1.26492366776446976E17,'Wed Oct 19 02:58:25 +0000 2011','GOGOGo desenvolvedores! developer.android.com  #icecreamsandwich #galaxynexus #google #samsung'
twitter,negative,1.26866560756363264E17,'Thu Oct 20 03:45:19 +0000 2011','My #Twitter acting funnyyyyyyy....'
microsoft,neutral,1.26768125386571776E17,'Wed Oct 19 21:14:10 +0000 2011','RT @Flipbooks  #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http   t.co HIbjxHVD rt @TferThomas #Technology #Tech'
microsoft,negative,1.26748091083788288E17,'Wed Oct 19 19:54:34 +0000 2011','RT @InformationWeek  Reader \'Tronman\' compares #SteveBallmer to an albatross around #Microsoft\'s neck.  Do you agree?  Join the discu...'
google,neutral,1.26534080627093504E17,'Wed Oct 19 05:44:10 +0000 2011','http   t.co e5ClGzsI #google'
apple,neutral,1.25679996420374528E17,'Sun Oct 16 21:10:20 +0000 2011','@apple http   t.co 2YcsCG68 via @donorschoose'
twitter,irrelevant,1.26865576093171712E17,'Thu Oct 20 03:41:25 +0000 2011','RT @JhonAlexGarciaA  MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA'
google,neutral,1.26535043588964352E17,'Wed Oct 19 05:47:59 +0000 2011','Who else is on g+ ? Add for add? Let me know.  #TFB #TAF #google+'
twitter,irrelevant,1.26881518151929856E17,'Thu Oct 20 04:44:45 +0000 2011','Ahh actualicé #Twitter en el telefono!! Ahora si me van a llegar las menciones #pffffff'
twitter,irrelevant,1.26861589122002944E17,'Thu Oct 20 03:25:34 +0000 2011','Gracias a ti hoy puedo ser feliz  i cuando llegaste aprendi a vivir .Gracias #twitter'
google,irrelevant,1.26505668181098496E17,'Wed Oct 19 03:51:16 +0000 2011','Ça fait des gato   Android Ice Cream Sandwich enfin dévoilé ! http   t.co ernNQ40w #Android #Galaxy_Nexus #Google'
apple,neutral,1.25460019859820544E17,'Sun Oct 16 06:36:14 +0000 2011','I have to change my homepage from @apple.  Steve Jobs looks like an owl'
twitter,neutral,1.2685983308855296E17,'Thu Oct 20 03:18:35 +0000 2011','Some users are reporting problems with missing mentions. More info from #Twitter   http   t.co dTQ23G5G'
microsoft,neutral,1.266289575661568E17,'Wed Oct 19 12:01:11 +0000 2011','Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http   t.co ZcdTjyrp'
apple,positive,1.26284506360578048E17,'Tue Oct 18 13:12:27 +0000 2011','@azee1v1 @apple @umber AppStore is well done  so is iTunes on the mobile devices.  I was talking about desktop app.'
twitter,neutral,1.2688057123328E17,'Thu Oct 20 04:41:00 +0000 2011','High as a mother fucker I\'m addicted to #Twitter can\'t even go to sleep lol'
apple,neutral,1.26209902241787904E17,'Tue Oct 18 08:16:00 +0000 2011','@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http   t.co hWA4tWIc #smartphonewar'
twitter,negative,1.26881658854064128E17,'Thu Oct 20 04:45:19 +0000 2011','I\'m not getting all of my @ replies #twitter if it wasn\'t for my emails telling me that some1 replied to me I wouldn\'t even know it #nobueno'
google,irrelevant,1.26496706257895424E17,'Wed Oct 19 03:15:39 +0000 2011','#google �?，丫的�?�有你 #apple 会抄么，俺一样会抄。天下一大抄。'
apple,neutral,1.25674121722998784E17,'Sun Oct 16 20:47:00 +0000 2011','Why can\'t I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?'
twitter,irrelevant,1.26870916729810944E17,'Thu Oct 20 04:02:38 +0000 2011','Típico que el #Facebook a esta hora aburre y el #twitter me desvela'
microsoft,negative,1.26722961381134336E17,'Wed Oct 19 18:14:43 +0000 2011','The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing  opinions? http   t.co BlhHGOpo'
twitter,neutral,1.26877612214726656E17,'Thu Oct 20 04:29:14 +0000 2011','RT @an_anonyma  U can\'t see who RTed Ur stuff    this is because of #twitter #censorship? Jeez  people. It\'s #binaryfaires teaching your ...'
apple,neutral,1.26086553415057408E17,'Tue Oct 18 00:05:51 +0000 2011','#Iphone5 can you please make The battery last longer thanks @Apple'
google,neutral,1.26505670446022656E17,'Wed Oct 19 03:51:16 +0000 2011','RT @MikeMcCready  Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http   t.co ms06fehi #google #adwords'
apple,neutral,1.26019432194650112E17,'Mon Oct 17 19:39:08 +0000 2011','@brady I am surprised @apple did not think of anticipate that......'
apple,neutral,1.26375024595705856E17,'Tue Oct 18 19:12:08 +0000 2011','@Motorola is the Best Android-powered company that is going against @Apple.'
apple,neutral,1.25933630613766144E17,'Mon Oct 17 13:58:11 +0000 2011','Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.'
twitter,neutral,1.26866446323171328E17,'Thu Oct 20 03:44:52 +0000 2011','Put your twitter on autopilot and let it gain followers for you!! http   t.co hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27'
microsoft,neutral,1.26698704290852864E17,'Wed Oct 19 16:38:19 +0000 2011','Microsoft applies for celebrity search patent #microsoft #bing http   t.co mfgQuZKU #neowin'
twitter,neutral,1.26876078592638976E17,'Thu Oct 20 04:23:09 +0000 2011','WordPress Plugin - 2-Klicks-Button -... http   t.co UjIvD1xu #2-Klicks-Button #Facebook #Google+ #Like #Socialshareprivacy #Twitter'
microsoft,neutral,1.2665139973076992E17,'Wed Oct 19 13:30:21 +0000 2011','#Microsoft #Cloud Getting Started with Microsoft\'s Windows Azure Cloud  The Lay of ...  Good tools integrat... http   t.co 2luPCfho #TCN'
twitter,irrelevant,1.26876463965278208E17,'Thu Oct 20 04:24:40 +0000 2011','Ya me esta empezando a Gustar #Twitter!! DD'
apple,negative,1.26121175926571008E17,'Tue Oct 18 02:23:26 +0000 2011','oh.. my iphone is overcapacity huh?! -____-  @Apple won\'t let me be great!!!'
twitter,neutral,1.26870623086592E17,'Thu Oct 20 04:01:28 +0000 2011','goodnite #twitter ( '
apple,neutral,1.25826820057731072E17,'Mon Oct 17 06:53:46 +0000 2011','Cat accusing tiger for roaring  #Samsung on @Apple'
microsoft,neutral,1.26746140791144448E17,'Wed Oct 19 19:46:49 +0000 2011','RT @dansaap  At the #VMworld party  looks good but I wonder who are the better dancers  #VMware or #Microsoft employees!  -)'
twitter,neutral,1.26862517216612352E17,'Thu Oct 20 03:29:15 +0000 2011','Waz Sup #Twitter'
apple,negative,1.25309975881977856E17,'Sat Oct 15 20:40:01 +0000 2011','need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen  ( i keep clicking next but it doesn\'t work'
google,irrelevant,1.26488048962772992E17,'Wed Oct 19 02:41:15 +0000 2011','RT @twandroid  Le clavier semble avoir peu bougé depuis Gingerbread #google #nexusprime'
twitter,irrelevant,1.26864201804300288E17,'Thu Oct 20 03:35:57 +0000 2011','#TWITTER  minha salvação ... =D'
twitter,irrelevant,1.26881462334144512E17,'Thu Oct 20 04:44:32 +0000 2011','Tengo que estudiar para mis expos de mañana pero no... yo en #twitter'
microsoft,irrelevant,1.26585826955104256E17,'Wed Oct 19 09:09:47 +0000 2011','Conoce Microsoft Dynamics Nav  Software una completa gestión integrada de tu negocio http   t.co oK70bVgk  #navision #microsoft'
twitter,irrelevant,1.2686688297957376E17,'Thu Oct 20 03:46:36 +0000 2011','RT @sam1meta #Twitter  Rápido  contundente  y directo. 17 razones para usarlo http   t.co itML0Lxq… @sam1meta #marketing #sm'
apple,negative,1.2609977541736448E17,'Tue Oct 18 00:58:23 +0000 2011','Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE  Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo'
google,neutral,1.26528287831891968E17,'Wed Oct 19 05:21:09 +0000 2011','On Google+ then go here http   t.co 63B8wYPw #GPlus #Googleplus #Google #teamfollowback #socialnetwork'
apple,neutral,1.25642161659199488E17,'Sun Oct 16 18:40:00 +0000 2011','@Apple  why do you have such a beef with @Windows?  #cantwealljustgetalong'
google,positive,1.26489066077302784E17,'Wed Oct 19 02:45:18 +0000 2011','Wow  very fast camera on Galaxy Nexus - faster than N9 i think  o #google'
google,irrelevant,1.26506135082631168E17,'Wed Oct 19 03:53:07 +0000 2011','siento mas interesante el #google+ que el #face xD'
microsoft,irrelevant,1.26620532060848128E17,'Wed Oct 19 11:27:41 +0000 2011','#Microsoft en el futuro  #Kinect y su tecnología avanzada http   t.co JOVFeZRl'
google,neutral,1.26502250041454592E17,'Wed Oct 19 03:37:41 +0000 2011','#Google Ice Cream Sandwich  Nexus Prime Launch [LIVE BLOG] http   t.co YD4FBog3 #uncategorized #android'
apple,negative,1.26382959711358976E17,'Tue Oct 18 19:43:40 +0000 2011','. @apple   @AT T u cannot tell me there isn\'t at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!'
microsoft,neutral,1.26747712082292736E17,'Wed Oct 19 19:53:04 +0000 2011','RT @techinciter  Suppose Microsoft Had Bought Siri? - Forbes http   t.co S19qrDjU #apple #microsoft #siri'
microsoft,neutral,1.26809228194217984E17,'Wed Oct 19 23:57:30 +0000 2011','My last day of #Microsoft #SharePoint training  10175A Microsoft SharePoint 2010  Application Development - http   t.co pKMBGsNr'
apple,positive,1.25728717942161408E17,'Mon Oct 17 00:23:56 +0000 2011','Day305  I\'m thankful for the great customer service received today from @Apple via phone CS  new phone on the way #365daysofgratefulness'
apple,negative,1.25442137302110208E17,'Sun Oct 16 05:25:10 +0000 2011','This is the first time I\'ve been unhappy with any @apple product... Disappointed  and the Internet seems as confused as I am right now.'
twitter,irrelevant,1.26860329463447552E17,'Thu Oct 20 03:20:34 +0000 2011','Cuantos tweets al dia es capaz de hacer una persona? #twitter'
apple,neutral,1.25938325151432704E17,'Mon Oct 17 14:16:51 +0000 2011','i wish my iPOD had a feature  when it\'s on the dock to scroll the artist  album  and song title in huge font across it... @Apple'
microsoft,irrelevant,1.26616352340447232E17,'Wed Oct 19 11:11:05 +0000 2011','[News] Touchscreen auf allen Oberflächen... http   t.co gpT4pTr0 #touchscreen #microsoft #omnitouch'
apple,irrelevant,1.26394266145665024E17,'Tue Oct 18 20:28:35 +0000 2011','Cenaze nedeniyle kapalıyız\' @apple  http   t.co j4L892Kk'
twitter,irrelevant,1.268681980322816E17,'Thu Oct 20 03:51:50 +0000 2011','Na real vou sair do #Twitter!!'
microsoft,positive,1.26665091381854208E17,'Wed Oct 19 14:24:45 +0000 2011','Check out the new #Microsoft #faculty fellows here  http   t.co GCicPEX4 poised to change the world!'
microsoft,irrelevant,1.26598545062105088E17,'Wed Oct 19 10:00:19 +0000 2011','Microsoft OmniTouch  cuando cualquier superficie puede ser una   pantalla táctil   http   t.co ZvZxxzUl #Microsoft #OmniTouch #evento'
twitter,irrelevant,1.26869798419300352E17,'Thu Oct 20 03:58:11 +0000 2011','RT @MizzSpicey  #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @DrunkedOutTeezy'
google,neutral,1.26493811638677504E17,'Wed Oct 19 03:04:09 +0000 2011','RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http   t.co puMwmM9m'
